profile_id,variant,timely_success,eventual_success
profile_001072,control,1,1
profile_001073,control,1,1
profile_001074,treatment,0,0
profile_001075,treatment,1,1
profile_001076,control,1,1
profile_001077,treatment,1,1
profile_001078,control,1,1
profile_001079,control,1,1
profile_001080,control,1,1
profile_001081,treatment,1,1
profile_001082,treatment,1,1
profile_001083,control,1,1
profile_001084,control,1,1
profile_001085,control,1,1
profile_001086,control,0,0
profile_001087,control,0,0
profile_001088,treatment,0,0
profile_001089,treatment,0,0
profile_001090,treatment,0,0
profile_001091,treatment,0,1
profile_001092,treatment,0,1
profile_001093,control,1,1
profile_001094,control,1,1
profile_001095,treatment,1,1
profile_001096,control,1,1
profile_001097,control,0,1
profile_001098,control,0,0
profile_001099,control,0,0
profile_001100,treatment,1,1
profile_001101,treatment,0,1
profile_001102,treatment,1,1
profile_001103,control,0,1
profile_001104,treatment,1,1
profile_001105,control,0,0
profile_001106,control,1,1
profile_001107,control,0,0
profile_001108,control,1,1
profile_001109,treatment,0,0
profile_001110,treatment,0,0
profile_001111,control,1,1
profile_001112,control,1,1
profile_001113,control,0,0
profile_001114,control,0,1
profile_001115,control,1,1
profile_001116,treatment,0,0
profile_001117,control,1,1
profile_001118,control,1,1
profile_001119,control,1,1
profile_001120,control,1,1
profile_001121,treatment,1,1
profile_001122,control,0,0
profile_001123,control,0,0
profile_001124,treatment,0,0
profile_001125,treatment,1,1
profile_001126,treatment,0,0
profile_001127,control,0,1
profile_001128,control,0,1
profile_001129,control,0,1
profile_001130,treatment,0,1
profile_001131,treatment,0,0
profile_001132,treatment,0,0
profile_001133,treatment,0,0
profile_001134,control,0,0
profile_001135,treatment,1,1
profile_001136,treatment,0,0
profile_001137,treatment,0,1
profile_001138,control,1,1
profile_001139,control,0,1
profile_001140,control,1,1
profile_001141,treatment,1,1
profile_001142,control,1,1
profile_001143,control,1,1
profile_001144,treatment,1,1
profile_001145,treatment,0,0
profile_001146,control,0,0
profile_001147,treatment,1,1
profile_001148,control,0,1
profile_001149,treatment,1,1
profile_001150,treatment,0,0
profile_001151,control,1,1
profile_001152,control,1,1
profile_001153,control,1,1
profile_001154,control,1,1
profile_001155,control,1,1
profile_001156,control,0,0
profile_001157,control,1,1
profile_001158,control,1,1
profile_001159,control,1,1
profile_001160,treatment,0,1
profile_001161,control,1,1
profile_001162,control,1,1
profile_001163,control,1,1
profile_001164,treatment,1,1
profile_001165,control,0,0
profile_001166,control,1,1
profile_001167,control,1,1
profile_001168,treatment,1,1
profile_001169,control,1,1
profile_001170,treatment,0,0
profile_001171,control,0,0
profile_001172,control,1,1
profile_001173,treatment,0,0
profile_001174,treatment,1,1
profile_001175,treatment,0,0
profile_001176,treatment,1,1
profile_001177,treatment,1,1
profile_001178,control,1,1
profile_001179,treatment,1,1
profile_001180,control,1,1
profile_001181,treatment,0,0
profile_001182,treatment,0,1
profile_001183,control,1,1
profile_001184,treatment,1,1
profile_001185,control,1,1
profile_001186,treatment,0,0
profile_001187,treatment,0,1
profile_001188,control,0,1
profile_001189,control,1,1
profile_001190,treatment,1,1
profile_001191,control,1,1
profile_001192,control,1,1
profile_001193,control,0,0
profile_001194,control,0,1
profile_001195,treatment,1,1
profile_001196,treatment,1,1
profile_001197,control,1,1
profile_001198,control,1,1
profile_001199,treatment,1,1
profile_001200,treatment,1,1
profile_001201,control,0,1
profile_001202,control,1,1
profile_001203,control,0,1
profile_001204,control,1,1
profile_001205,control,0,1
profile_001206,control,0,1
profile_001207,treatment,0,0
profile_001208,control,1,1
profile_001209,treatment,0,1
profile_001210,control,0,1
profile_001211,treatment,1,1
profile_001212,treatment,1,1
profile_001213,treatment,0,1
profile_001214,treatment,1,1
profile_001215,treatment,1,1
profile_001216,treatment,0,1
profile_001217,control,0,0
profile_001218,treatment,1,1
profile_001219,control,1,1
profile_001220,control,1,1
profile_001221,control,0,0
profile_001222,control,1,1
profile_001223,control,1,1
profile_001224,treatment,1,1
profile_001225,control,1,1
profile_001226,control,1,1
profile_001227,treatment,0,0
profile_001228,control,1,1
profile_001229,treatment,1,1
profile_001230,treatment,1,1
profile_001231,control,1,1
profile_001232,treatment,1,1
profile_001233,treatment,0,1
profile_001234,treatment,1,1
profile_001235,treatment,0,0
profile_001236,control,0,1
profile_001237,treatment,0,0
profile_001238,control,1,1
profile_001239,control,1,1
profile_001240,control,1,1
profile_001241,control,1,1
profile_001242,treatment,1,1
profile_001243,control,1,1
profile_001244,control,0,1
profile_001245,treatment,0,0
profile_001246,control,1,1
profile_001247,treatment,0,1
profile_001248,treatment,0,1
profile_001249,treatment,1,1
profile_001250,treatment,0,1
profile_001251,control,0,1
profile_001252,treatment,1,1
profile_001253,treatment,1,1
profile_001254,treatment,1,1
profile_001255,treatment,0,1
profile_001256,control,0,0
profile_001257,treatment,0,0
profile_001258,treatment,1,1
profile_001259,control,1,1
profile_001260,control,0,0
profile_001261,treatment,0,0
profile_001262,control,1,1
profile_001263,control,0,1
profile_001264,control,0,1
profile_001265,control,1,1
profile_001266,control,0,0
profile_001267,control,1,1
profile_001268,treatment,1,1
profile_001269,treatment,1,1
profile_001270,control,1,1
profile_001271,control,1,1
profile_001272,control,1,1
profile_001273,control,1,1
profile_001274,treatment,0,1
profile_001275,treatment,0,1
profile_001276,treatment,0,0
profile_001277,treatment,0,1
profile_001278,control,0,0
profile_001279,control,1,1
profile_001280,treatment,1,1
profile_001281,treatment,1,1
profile_001282,control,0,1
profile_001283,control,1,1
profile_001284,treatment,1,1
profile_001285,treatment,0,0
profile_001286,treatment,1,1
profile_001287,treatment,0,0
profile_001288,control,1,1
profile_001289,treatment,1,1
profile_001290,control,0,0
profile_001291,treatment,1,1
profile_001292,control,0,1
profile_001293,treatment,0,0
profile_001294,treatment,0,0
profile_001295,treatment,1,1
profile_001296,treatment,1,1
profile_001297,control,0,0
profile_001298,control,1,1
profile_001299,control,0,0
profile_001300,treatment,1,1
profile_001301,treatment,1,1
profile_001302,treatment,1,1
profile_001303,control,0,0
profile_001304,treatment,1,1
profile_001305,treatment,0,1
profile_001306,treatment,0,1
profile_001307,control,0,0
profile_001308,treatment,0,0
profile_001309,control,1,1
profile_001310,control,1,1
profile_001311,treatment,1,1
profile_001312,control,0,0
profile_001313,control,0,1
profile_001314,control,0,0
profile_001315,treatment,1,1
profile_001316,control,1,1
profile_001317,treatment,0,0
profile_001318,treatment,1,1
profile_001319,treatment,1,1
profile_001320,control,1,1
profile_001321,control,0,1
profile_001322,treatment,1,1
profile_001323,treatment,1,1
profile_001324,control,1,1
profile_001325,treatment,0,0
profile_001326,control,0,0
profile_001327,treatment,1,1
profile_001328,treatment,1,1
profile_001329,control,0,1
profile_001330,treatment,1,1
profile_001331,treatment,1,1
profile_001332,treatment,1,1
profile_001333,treatment,1,1
profile_001334,treatment,0,0
profile_001335,treatment,0,0
profile_001336,treatment,0,1
profile_001337,treatment,0,0
profile_001338,control,0,1
profile_001339,treatment,1,1
profile_001340,treatment,1,1
profile_001341,treatment,1,1
profile_001342,control,0,0
profile_001343,control,1,1
profile_001344,control,0,1
profile_001345,treatment,1,1
profile_001346,control,1,1
profile_001347,treatment,1,1
profile_001348,control,0,1
profile_001349,control,0,0
profile_001350,treatment,0,0
profile_001351,treatment,1,1
profile_001352,control,0,0
profile_001353,treatment,0,0
profile_001354,treatment,1,1
profile_001355,control,0,1
profile_001356,treatment,0,1
profile_001357,treatment,0,1
profile_001358,treatment,1,1
profile_001359,treatment,1,1
profile_001360,treatment,0,0
profile_001361,treatment,0,1
profile_001362,control,0,0
profile_001363,control,1,1
profile_001364,treatment,0,1
profile_001365,control,1,1
profile_001366,treatment,0,0
profile_001367,control,0,1
profile_001368,control,1,1
profile_001369,control,1,1
profile_001370,treatment,1,1
profile_001371,control,0,0
profile_001372,control,0,0
profile_001373,control,1,1
profile_001374,control,1,1
profile_001375,control,1,1
profile_001376,treatment,0,1
profile_001377,control,1,1
profile_001378,control,0,0
profile_001379,treatment,0,0
profile_001380,control,1,1
profile_001381,treatment,1,1
profile_001382,control,0,0
profile_001383,treatment,1,1
profile_001384,treatment,0,1
profile_001385,treatment,1,1
profile_001386,treatment,1,1
profile_001387,control,1,1
profile_001388,control,0,0
profile_001389,control,1,1
profile_001390,treatment,0,1
profile_001391,treatment,1,1
profile_001392,control,1,1
profile_001393,treatment,0,1
profile_001394,control,0,0
profile_001395,control,1,1
profile_001396,control,0,0
profile_001397,control,1,1
profile_001398,treatment,1,1
profile_001399,treatment,0,1
profile_001400,control,0,1
profile_001401,treatment,1,1
profile_001402,treatment,1,1
profile_001403,control,1,1
profile_001404,control,1,1
profile_001405,control,1,1
profile_001406,control,1,1
profile_001407,treatment,1,1
profile_001408,treatment,0,0
profile_001409,control,1,1
profile_001410,treatment,1,1
profile_001411,treatment,1,1
profile_001412,treatment,1,1
profile_001413,control,1,1
profile_001414,control,1,1
profile_001415,treatment,0,1
profile_001416,control,1,1
profile_001417,treatment,1,1
profile_001418,treatment,1,1
profile_001419,treatment,0,0
profile_001420,treatment,0,1
profile_001421,treatment,0,1
profile_001422,treatment,0,1
profile_001423,control,0,0
profile_001424,treatment,1,1
profile_001425,treatment,0,0
profile_001426,treatment,0,1
profile_001427,control,1,1
profile_001428,treatment,0,1
profile_001429,treatment,1,1
profile_001430,treatment,0,0
profile_001431,control,0,1
profile_001432,control,1,1
profile_001433,treatment,1,1
profile_001434,control,1,1
profile_001435,treatment,0,0
profile_001436,control,0,1
profile_001437,control,1,1
profile_001438,treatment,1,1
profile_001439,treatment,1,1
profile_001440,control,0,1
profile_001441,control,0,1
profile_001442,treatment,0,1
profile_001443,control,0,0
profile_001444,control,1,1
profile_001445,treatment,1,1
profile_001446,control,0,1
profile_001447,treatment,0,0
profile_001448,treatment,0,1
profile_001449,control,1,1
profile_001450,treatment,0,0
profile_001451,control,1,1
profile_001452,control,0,0
profile_001453,control,1,1
profile_001454,treatment,1,1
profile_001455,control,0,0
profile_001456,control,1,1
profile_001457,treatment,1,1
profile_001458,control,0,1
profile_001459,control,1,1
profile_001460,control,1,1
profile_001461,control,1,1
profile_001462,control,1,1
profile_001463,control,0,0
profile_001464,treatment,1,1
profile_001465,treatment,1,1
profile_001466,treatment,0,0
profile_001467,control,0,0
profile_001468,treatment,1,1
profile_001469,control,1,1
profile_001470,control,1,1
profile_001471,treatment,1,1
profile_001472,control,1,1
profile_001473,treatment,1,1
profile_001474,control,1,1
profile_001475,treatment,0,0
profile_001476,treatment,1,1
profile_001477,control,1,1
profile_001478,treatment,1,1
profile_001479,treatment,1,1
profile_001480,control,1,1
profile_001481,control,1,1
profile_001482,treatment,0,1
profile_001483,treatment,1,1
profile_001484,treatment,1,1
profile_001485,control,0,0
profile_001486,treatment,0,0
profile_001487,control,0,1
profile_001488,treatment,0,1
profile_001489,control,0,0
profile_001490,treatment,0,1
profile_001491,control,1,1
profile_001492,treatment,0,0
profile_001493,treatment,1,1
profile_001494,control,1,1
profile_001495,treatment,1,1
profile_001496,control,1,1
profile_001497,treatment,1,1
profile_001498,treatment,1,1
profile_001499,treatment,1,1
profile_001500,treatment,1,1
profile_001501,treatment,1,1
profile_001502,control,0,0
profile_001503,control,0,0
profile_001504,control,0,0
profile_001505,control,1,1
profile_001506,control,0,0
profile_001507,treatment,0,0
profile_001508,control,0,0
profile_001509,treatment,0,0
profile_001510,treatment,1,1
profile_001511,treatment,1,1
profile_001512,treatment,1,1
profile_001513,treatment,1,1
profile_001514,control,0,1
profile_001515,treatment,1,1
profile_001516,treatment,1,1
profile_001517,treatment,1,1
profile_001518,treatment,1,1
profile_001519,treatment,1,1
profile_001520,treatment,1,1
profile_001521,treatment,0,0
profile_001522,control,0,1
profile_001523,control,1,1
profile_001524,control,0,1
profile_001525,treatment,1,1
profile_001526,control,1,1
profile_001527,control,0,0
profile_001528,control,1,1
profile_001529,control,0,0
profile_001530,control,1,1
profile_001531,control,1,1
profile_001532,control,1,1
profile_001533,control,1,1
profile_001534,control,1,1
profile_001535,treatment,1,1
profile_001536,treatment,1,1
profile_001537,control,1,1
profile_001538,control,1,1
profile_001539,control,1,1
profile_001540,treatment,1,1
profile_001541,treatment,1,1
profile_001542,control,0,0
profile_001543,treatment,1,1
profile_001544,control,1,1
profile_001545,treatment,1,1
profile_001546,treatment,0,1
profile_001547,treatment,1,1
profile_001548,treatment,1,1
profile_001549,control,1,1
